"logFC","unshrunk.logFC","logCPM","PValue","FDR"
"Tcas006987",0.378712687768948,0.37896576154503,4.91862683808593,0.334367030596838,0.770783381039838
"Tcas006592",0.242000499599401,0.242103106452133,5.62567413966555,0.334465665141001,0.770783381039838
"Tcas008821",0.608097110364341,0.613596273203098,1.38903528793261,0.334479257424813,0.770783381039838
"Tcas003003",-0.626787477718233,-0.633003020880664,1.51847093412203,0.334937314897205,0.771454007365061
"Tcas005206",0.318828805934231,0.318869151612683,7.32939396401796,0.335106548854016,0.771454007365061
"Tcas006919",-0.262942992863631,-0.26298161019243,7.29329872773446,0.335127083783338,0.771454007365061
"Tcas009691",0.244823301644359,0.245294461499653,3.62417281468411,0.335197978964813,0.771454007365061
"Tcas000303",-0.241810506616274,-0.241900027206112,5.78862630116461,0.335207359175198,0.771454007365061
"Tcas006243",0.432399655066275,0.437591968532571,1.25636634992403,0.335292688306652,0.771454007365061
"Tcas009701",-0.284253134620317,-0.284817766734835,3.37227472504685,0.335310723977828,0.771454007365061
"Tcas007625",-0.235269721981732,-0.235293361667512,7.82852702705301,0.33540778660039,0.771499678570695
"Tcas011479",-0.250011211203237,-0.250080178047966,6.34253437828391,0.335693697959991,0.771770085354816
"Tcas002762",-0.476573045463025,-0.483429619886341,0.831829424991924,0.335725064004412,0.771770085354816
"Tcas004462",-1.4122889407457,-1.41250355842239,6.82241146070766,0.335851502767637,0.771770085354816
"Tcas012034",0.280630154152742,0.281102269096257,3.70991327449582,0.335926928326972,0.771770085354816
"Tcas010078",-0.241311413873184,-0.241500964892012,4.72439910925769,0.335934088603754,0.771770085354816
"Tcas000344",0.24544554808848,0.245839634093316,3.6756630609298,0.3360082336356,0.771770085354816
"Tcas000955",-1.01396838303167,-1.01481893159765,4.71245828432889,0.336066016951441,0.771770085354816
"Tcas009294",-0.24646856988654,-0.246833955098785,3.80348855783647,0.336281217661802,0.772086839815424
"Tcas005955",0.261369130186704,0.261693718101252,4.0924145123578,0.336429938990641,0.772250850079137
"Tcas009077",-0.534062825421429,-0.541009865943994,0.864335555748493,0.336538497106778,0.772282048119958
"Tcas011326",0.443319543059887,0.443475608916012,6.17338917951409,0.33661941535655,0.772282048119958
"Tcas010386",-0.241819157247619,-0.242037459710144,4.47880532440465,0.336675400481439,0.772282048119958
"Tcas010296",-0.236011091740202,-0.236046638551269,7.19012658640184,0.33677758978138,0.772325247369568
"Tcas002263",-0.559179112388469,-0.560455431265359,3.14180529901232,0.336848821861147,0.772325247369568
"Tcas010099",-0.793642784753,-0.797200825869118,2.1412181316841,0.337036532608381,0.772578351416138
"Tcas000757",-0.405052767282115,-0.406077244603346,2.9515094741965,0.33737760107416,0.772631420782994
"Tcas001380",-0.283029653273665,-0.283125899844691,6.17966193961008,0.337583745153089,0.772631420782994
"Tcas006111",1.10128324464082,1.10165714728974,6.24689099164984,0.337599696027854,0.772631420782994
"Tcas011809",-0.297039435602275,-0.297673250438737,3.33368109045906,0.337671994297991,0.772631420782994
"Tcas011252",-0.587707202213254,-0.588459965973673,4.02046412843846,0.337849043066384,0.772631420782994
"Tcas000081",0.245578560808002,0.245705907278582,5.42596409128189,0.337862665105768,0.772631420782994
"Tcas000516",-0.261199878011821,-0.261364379110004,5.16579424615838,0.337950943991746,0.772631420782994
"Tcas002580",0.237296039811848,0.237388800567632,5.69259370088815,0.338009041149533,0.772631420782994
"Tcas008521",-0.244730560094888,-0.244838861063381,5.54036048597891,0.338071556593623,0.772631420782994
"Tcas002933",1.37090041539758,1.37223658634573,4.53570589963754,0.338080285233086,0.772631420782994
"Tcas007664",0.309435447940361,0.310388156052508,2.72810556364575,0.338116044203104,0.772631420782994
"Tcas011135",-0.657289721771347,-0.665583957588082,0.757660010175711,0.338125470485404,0.772631420782994
"Tcas012364",-0.24696312029768,-0.247012795636809,6.75123489004257,0.338185968659489,0.772631420782994
"Tcas003888",-0.234091647104723,-0.234194902848489,5.56241541849065,0.338262638947296,0.772631420782994
"Tcas012492",-0.234138366456155,-0.234339884033783,4.63227841390505,0.338375111641803,0.772631420782994
"Tcas007415",0.238438500914538,0.238472411632567,7.3734520168421,0.338375420642358,0.772631420782994
"Tcas009855",0.236779003855331,0.23691616367637,5.19438925354856,0.338435436158824,0.772631420782994
"Tcas006650",-0.321902521708704,-0.321908587502255,10.1639591489301,0.338492258220811,0.772631420782994
"Tcas009076",-0.234936808773923,-0.235280809800355,3.88469291135357,0.33852885910608,0.772631420782994
"Tcas004349",-0.236970891599632,-0.237020590386562,6.62738035722715,0.339112008148892,0.773615094342043
"Tcas008860",0.248152720276537,0.248568137020918,3.73642236430578,0.339114703084282,0.773615094342043
"Tcas002515",0.417688620206439,0.418377051214092,3.64747709436018,0.339514745519706,0.774350910119358
"Tcas007567",-0.827540195910067,-0.82769884118103,6.65827615141682,0.339862512893711,0.774504526138123
"Tcas001745",-0.376156021141232,-0.378212949638776,2.22776729062078,0.339888987211473,0.774504526138123
"Tcas009828",-0.233389289642133,-0.233625579900084,4.36789943222377,0.340123873592536,0.774504526138123
"Tcas004252",0.254534204814455,0.254589738792362,6.4004060067334,0.340151931167203,0.774504526138123
"Tcas002303",-0.233271711957651,-0.233402362236401,5.35105666901692,0.340216415051566,0.774504526138123
"Tcas001634",-0.802393272225378,-0.802947715882551,4.7435571293544,0.34035816578733,0.774504526138123
"Tcas002959",-0.233556653825249,-0.233637356640516,6.10893567022316,0.340367257078636,0.774504526138123
"Tcas009521",-0.246796889973197,-0.247298804208882,3.45489417489298,0.340554982387074,0.774504526138123
"Tcas009469",-0.238541671652427,-0.238711151853308,4.90458940770415,0.340595641635711,0.774504526138123
"Tcas009247",-0.44058205734169,-0.441958497637926,2.91979342352813,0.340621252553539,0.774504526138123
"Tcas001755",-0.233936001395626,-0.234062598828894,5.26573777205068,0.340664940140144,0.774504526138123
"Tcas008040",-0.233382638958259,-0.233413706606443,7.30915353384845,0.340672505043713,0.774504526138123
"Tcas003673",-0.381356659050675,-0.383434616852544,2.22011821676258,0.340689002292079,0.774504526138123
"Tcas007217",0.362260220140179,0.364511947567624,2.0330301703456,0.340814354671751,0.774504526138123
"Tcas001672",-0.244111344790687,-0.24463816088188,3.33702048950174,0.340818309089597,0.774504526138123
"Tcas005866",-0.275577779661511,-0.275615528833858,7.2422881625464,0.340911721582745,0.774504526138123
"Tcas012296",1.33366734681278,1.3344276648768,5.18346358261523,0.340933272592676,0.774504526138123
"Tcas006330",-0.235249700998638,-0.235343981392871,5.65461876162315,0.341030197849799,0.774504526138123
"Tcas001890",-0.236203145933083,-0.236290617519786,5.87883019163402,0.341079375467322,0.774504526138123
"Tcas009126",0.376601044109804,0.378341281437261,2.18126724677743,0.341132347831653,0.774504526138123
"Tcas006087",0.240141054467638,0.240529520550077,3.78254084987707,0.341322599693146,0.774760430743733
"Tcas010271",0.285782733668567,0.286867127155334,2.66441966110839,0.341418606571247,0.77480234314329
"Tcas009902",-0.310530956913636,-0.310816787321272,4.57245851431547,0.341890404373295,0.775696848432781
"Tcas008968",0.424477218094089,0.426953402557709,2.02337651717828,0.342241527278029,0.776240946423672
"Tcas011242",0.431968897721774,0.434822048457931,1.89839236684443,0.342285589465843,0.776240946423672
"Tcas001483",-1.07602431330133,-1.07816622516682,2.98506692187994,0.342591345441171,0.776460537305189
"Tcas008080",-0.264565227394053,-0.264604223730545,7.05468883240932,0.342594644607029,0.776460537305189
"Tcas001373",-0.232929877513481,-0.233043005525758,5.45455309465869,0.342615543332524,0.776460537305189
"Tcas001370",-0.364634930312092,-0.364978761124993,4.27969750083616,0.34271846192804,0.776517657955777
"Tcas010630",-0.467987029216117,-0.47007999164217,2.42491050409056,0.343003762552476,0.776647088732215
"Tcas011786",2.02162917145416,2.02228097360106,5.6405132396767,0.343022521800369,0.776647088732215
"Tcas005638",0.234290459240347,0.234357014910997,6.20785329372882,0.34314767328582,0.776647088732215
"Tcas001810",-0.234599268868734,-0.234616184795981,8.22267868786429,0.343150319372213,0.776647088732215
"Tcas006518",-0.948168108204474,-0.94895314666617,4.63625981433969,0.343164221052115,0.776647088732215
"Tcas009686",0.262146574889003,0.262778396577054,3.1871027621976,0.343322661049701,0.776748754367908
"Tcas006338",-0.39897759096219,-0.400355085892197,2.78296763532845,0.343396764869678,0.776748754367908
"Tcas009054",-0.243010718502354,-0.243030497462278,8.09835683115492,0.343442574973737,0.776748754367908
"Tcas007053",-0.464678562268407,-0.466359192330486,2.9679812152693,0.343520090627681,0.776748754367908
"Tcas004951",1.78890794753304,1.78917265989942,7.19656678589706,0.343708338931625,0.776998579774842
"Tcas008721",-0.715142000267374,-0.715279434644813,6.67981122294129,0.343874886943745,0.777153946567348
"Tcas009750",0.427729639698144,0.42850861538405,3.54265847188119,0.343932621269097,0.777153946567348
"Tcas011283",-1.33159543255715,-1.33160806757323,10.9448145079844,0.344075248124183,0.777262734956437
"Tcas002063",-0.234430290330794,-0.234574063221882,5.15544302650716,0.344244488245036,0.777262734956437
"Tcas003386",0.232708983398201,0.232766719697437,6.43184468289867,0.344453170542272,0.777262734956437
"Tcas001876",-0.250726202819797,-0.250758429390088,7.51174084277315,0.344561687000325,0.777262734956437
"Tcas003234",0.415657362697854,0.420347059749393,1.15948391760885,0.344843393099458,0.777262734956437
"Tcas009115",-0.231665408121659,-0.231711983797905,6.75467586394353,0.344889352552056,0.777262734956437
"Tcas001652",-0.231430520970265,-0.231697599196749,4.39553776033007,0.344900085279847,0.777262734956437
"Tcas010553",-0.409982567390372,-0.410083105440703,6.43210061517207,0.345120773965731,0.777262734956437
"Tcas002106",-1.18226299635809,-1.18288470340846,6.33410909833249,0.345135844655748,0.777262734956437
"Tcas010772",-0.231502803521091,-0.231649844171022,5.12057452918292,0.345165992145784,0.777262734956437
"Tcas000395",0.478089501489005,0.478344166453612,5.22952628335047,0.345229869633549,0.777262734956437
"Tcas000946",-0.812843638861834,-0.814420657962638,3.79800621534177,0.345378147405195,0.777262734956437
"Tcas003963",-1.01573111689939,-1.01595847077305,6.96942245702413,0.345437123865871,0.777262734956437
"Tcas009800",0.232648671505207,0.232705451417632,6.42812047817721,0.345492875094009,0.777262734956437
"Tcas009322",0.241100420139994,0.241499819487386,3.68129131955355,0.345541446033668,0.777262734956437
"Tcas010146",0.322187183655779,0.322611933205177,4.00003574701724,0.345634976921612,0.777262734956437
"Tcas009416",-0.329611272305485,-0.333267970662694,1.13401376739793,0.345657168062264,0.777262734956437
"Tcas002389",-0.374213278705913,-0.374412426689894,5.44369547255583,0.345684878524853,0.777262734956437
"Tcas011200",1.09442971163699,1.10045028389185,1.65304820685124,0.345733059710146,0.777262734956437
"Tcas002766",-0.321981858711581,-0.322381523039548,4.13965137772755,0.345754006292062,0.777262734956437
"Tcas000758",-0.260043077912731,-0.260198460702766,5.1493134386435,0.345835380916543,0.777262734956437
"Tcas003862",-0.264175776955653,-0.264266715853291,6.05563342317618,0.345922424121556,0.777262734956437
"Tcas005931",-0.42357319388525,-0.423615206151423,7.9773515055473,0.346018534172881,0.777262734956437
"Tcas002177",0.252017650592926,0.25221247356904,4.69926825163423,0.346047155245724,0.777262734956437
"Tcas004626",-0.545054867836156,-0.545997250399639,3.0821067923389,0.346077783441401,0.777262734956437
"Tcas010164",0.314868942022442,0.316324191231148,2.22077458590749,0.346122091329973,0.777262734956437
"Tcas009292",0.33088951117943,0.331554897919558,3.32290480021412,0.346267944430209,0.777262734956437
"Tcas000215",0.551825836326866,0.560324984890637,1.01143240598553,0.346278610721277,0.777262734956437
"Tcas003473",-0.294566844670351,-0.294587401395611,8.32802255019196,0.346288076766342,0.777262734956437
"Tcas008399",-0.232578887945408,-0.232729767247128,5.11139322683016,0.34637465542079,0.777262734956437
"Tcas007937",0.634045968574773,0.634055488171079,10.2344978204747,0.346465707451834,0.777262734956437
"Tcas008881",-0.254337394724472,-0.254551735766401,4.59307240329413,0.346496339528299,0.777262734956437
"Tcas010801",-0.231066473322442,-0.231099011413744,7.30378711128748,0.346577810772306,0.777262734956437
"Tcas010029",-0.9751745421875,-0.975176164815262,13.2614037985985,0.346666539849267,0.777262734956437
"Tcas003918",-0.428400829389778,-0.428778815918534,4.62213645893232,0.346703363661013,0.777262734956437
"Tcas010419",-0.265726490794729,-0.266609477821612,2.75879326689288,0.346802601505786,0.777310810732573
"Tcas011354",0.230965333639159,0.23101411301227,6.58582928551753,0.347023122562291,0.777630643786143
"Tcas007356",0.348737601613879,0.350132642438099,2.60662255427834,0.347263991981565,0.777902200099339
"Tcas011021",0.235353320027819,0.235461401107771,5.53308751124446,0.347300011473494,0.777902200099339
"Tcas010107",-0.231296383206629,-0.231355733720748,6.31431489260645,0.347397744754405,0.77790338713711
"Tcas008406",-0.25609780951422,-0.256145131772521,6.72981158302457,0.347456246676633,0.77790338713711
"Tcas000995",-0.351642536362866,-0.353588210504307,2.25586029695316,0.347855434891608,0.778622649067415
"Tcas012047",0.276675415524754,0.276740078575513,6.40737331563565,0.347987373642844,0.778743524622463
"Tcas000398",-0.742934870412864,-0.744701751304309,3.12596214880865,0.348319286132163,0.779029902393057
"Tcas004608",0.50609682187459,0.506143933088109,7.70270347368098,0.348347920579228,0.779029902393057
"Tcas006105",-0.900047949759504,-0.900868232460498,4.58024371891003,0.348399067911128,0.779029902393057
"Tcas010923",0.384953043178344,0.38734083505498,1.86565913552279,0.348427205143572,0.779029902393057
"Tcas007839",0.28435710893604,0.285181497197346,2.81515772969202,0.348560714640223,0.779034679904415
"Tcas007233",-0.236168547357568,-0.236565371528263,3.64820703209334,0.348631050596564,0.779034679904415
"Tcas005528",0.380227132441698,0.380241262424984,8.84542905805232,0.34866323944481,0.779034679904415
"Tcas003331",-0.33302683535887,-0.333105376058647,6.65682792064397,0.348780531953317,0.779089020809214
"Tcas002670",0.374991277077307,0.376285321539722,2.6732073944392,0.348844063536444,0.779089020809214
"Tcas004375",-1.12535087044197,-1.12565767806383,6.29763022506095,0.348940670911169,0.779089020809214
"Tcas003301",1.52419683652481,1.524743789244,5.75371722808364,0.348999445270421,0.779089020809214
"Tcas004662",0.230556432847679,0.230710775271286,4.94768585302475,0.349137598097647,0.779223337098881
"Tcas010290",0.253333251313834,0.253549949868934,4.61883360615223,0.349448237179727,0.779460959620511
"Tcas004678",-0.292579729791518,-0.292645297382115,7.09870007669639,0.349461489076789,0.779460959620511
"Tcas009659",0.261581791105315,0.262256053002072,3.00135257115614,0.34951778871592,0.779460959620511
"Tcas010584",-0.446043254517656,-0.448110474178671,2.39932693678477,0.349615977000041,0.779460959620511
"Tcas008135",-0.598376565639876,-0.599740333463905,3.16241276422396,0.349643821866863,0.779460959620511
"Tcas011909",-0.83295361436863,-0.833278813445277,5.72012079340644,0.349712117892189,0.779460959620511
"Tcas009927",-0.261629692432604,-0.262736392558318,2.43130928290143,0.349956320938866,0.779524775965225
"Tcas001982",0.293053505454584,0.294606264099859,2.08522988026495,0.349967922723639,0.779524775965225
"Tcas012411",-0.230281525343599,-0.230296396883756,8.43754742125433,0.350011661719301,0.779524775965225
"Tcas005239",0.242735050036306,0.243067641016807,4.06488927464619,0.350207164063409,0.779524775965225
"Tcas011125",-0.540594874859094,-0.546831634271653,1.19549619243622,0.350244827307967,0.779524775965225
"Tcas006326",-0.254999572716483,-0.255296639537061,4.32104107011902,0.350348436986842,0.779524775965225
"Tcas011655",0.347618869474833,0.348768232532897,2.66781563531373,0.35035462686735,0.779524775965225
"Tcas003505",0.244473195205941,0.244518791092044,6.78118770393712,0.350381920446443,0.779524775965225
"Tcas006728",-1.24206464476544,-1.24232249189564,6.62956511857414,0.350442883670515,0.779524775965225
"Tcas004343",0.233879353654132,0.234044409740564,5.04377452343314,0.350669498640224,0.779855248255757
"Tcas004582",0.236252698949682,0.236317283200793,6.26089128323135,0.35079376981191,0.77995802135305
"Tcas009589",-0.229316700063874,-0.229411636071014,5.70106736251106,0.351247579560552,0.780793284753957
"Tcas010890",0.352282336376769,0.352684118124174,4.26131169072128,0.351507000460381,0.780905033595325
"Tcas006448",-0.240039370133312,-0.240068978202179,7.28802177971791,0.351520444110191,0.780905033595325
"Tcas007832",-0.751507457864633,-0.753510838399097,2.9609317550555,0.351637197962529,0.780905033595325
"Tcas007868",0.264763598016843,0.265006057292322,4.48823754599591,0.351664548215054,0.780905033595325
"Tcas000519",0.231550736933226,0.231740307410307,4.7366468911454,0.35175760935589,0.780905033595325
"Tcas006581",0.232109339673219,0.232121269594446,8.65871490114352,0.351766769036485,0.780905033595325
"Tcas009666",-0.381554942294573,-0.38175882393527,5.20615361313694,0.351875386903648,0.780972649031818
"Tcas007345",-0.491065571797523,-0.491448295191849,4.75351669986279,0.351992842765811,0.781059845639792
"Tcas002266",-0.229974447199786,-0.230015917206929,6.90384554893852,0.352123065026016,0.781175325430718
"Tcas004682",-0.826972526608629,-0.82728924957687,5.61652027701674,0.352292031474742,0.781280160386029
"Tcas000934",0.298058853175235,0.298127050411559,6.38180601134671,0.352359574958724,0.781280160386029
"Tcas008774",-0.229352460381034,-0.22938907969432,6.98590061276274,0.352404892199743,0.781280160386029
"Tcas007311",-0.251407884087663,-0.251477287777224,6.16972882673216,0.352568735071214,0.78147000905758
"Tcas011419",-0.250328112064834,-0.250638248104705,4.24943529581263,0.352744534158371,0.781683814582859
"Tcas001496",0.241412148120055,0.241463299267455,6.55683164733198,0.352854132788346,0.781683814582859
"Tcas005951",0.263647007050678,0.263668227979253,7.87746710820847,0.352961663635141,0.781683814582859
"Tcas012328",0.992474846891505,0.998707073023738,2.09932867297135,0.352988627220358,0.781683814582859
"Tcas012012",0.228858264427868,0.229008491042834,5.08214082946963,0.353056350601726,0.781683814582859
"Tcas011695",0.438120001093514,0.438913069815731,3.64134743843386,0.353197488125762,0.781823061885825
"Tcas002865",-0.322087862136769,-0.323531408491292,2.36059099166554,0.353336233459605,0.781956953428211
"Tcas001022",-0.22907308982649,-0.229144609808554,6.06051829917855,0.353569655089896,0.782300264317591
"Tcas009860",-0.678423129391236,-0.67854954951687,6.65696533016433,0.353748299026304,0.782408192291825
"Tcas000932",-0.229635888797935,-0.229673201058296,6.95224645005309,0.353775041310495,0.782408192291825
"Tcas007186",-0.233493595833847,-0.2336012475255,5.5828113336408,0.353878082114673,0.782462889243153
"Tcas010961",-1.29127213470859,-1.29128360107257,11.0325153113021,0.353970787865395,0.782494715121908
"Tcas004008",0.271444048297764,0.271452286835491,9.23148723084176,0.354080020717285,0.782563053971933
"Tcas002788",-0.485998648103092,-0.486969806707782,3.45014564363655,0.354336973252526,0.782957623120573
"Tcas009410",-0.236351297322416,-0.236410248583033,6.54565667276312,0.354443774080505,0.782957623120573
"Tcas002351",-0.246925214125984,-0.24694669299359,7.9441968850645,0.354493623598626,0.782957623120573
"Tcas011068",-0.780478414064277,-0.785783803000892,1.34745783681907,0.354590266532224,0.782997998495023
"Tcas009869",-0.364214633166169,-0.364455817048656,4.87168235856272,0.354740840152775,0.78313874101755
"Tcas012132",-0.236040841644678,-0.236151743224132,5.44533994282974,0.354810756663976,0.78313874101755
"Tcas004788",-1.32929648972565,-1.32949289951899,6.96130200129283,0.354906298699402,0.783176620274829
"Tcas003390",-0.435780592379234,-0.436174915746011,4.37676664460852,0.355039413596816,0.783278288135864
"Tcas005044",0.293766728418134,0.293843992924405,6.2941470616524,0.355109151847024,0.783278288135864
"Tcas008377",0.675317490829713,0.678479663338593,2.44396355117352,0.355382904389404,0.783492667608293
"Tcas011555",-1.0194900242603,-1.01971415476331,6.51511544878385,0.355415957804672,0.783492667608293
"Tcas007269",0.613817003495703,0.620169548806973,1.13465881625316,0.355484022769787,0.783492667608293
"Tcas006305",0.669890064376596,0.674569226726853,1.65942223480308,0.355894630765075,0.783492667608293
"Tcas008685",0.310463027328089,0.311163349861257,3.32326656696297,0.35591331959548,0.783492667608293
"Tcas006363",-1.01497298446539,-1.01505264005847,8.22432267578344,0.355990832966995,0.783492667608293
"Tcas004095",-0.728515773989136,-0.730432615126534,2.90729975799776,0.356023893899203,0.783492667608293
"Tcas006035",-0.241984339578157,-0.242000096925277,8.33814774390389,0.356041766571393,0.783492667608293
"Tcas001608",0.238809790700587,0.23895408680164,5.23821548389037,0.35604581474704,0.783492667608293
"Tcas001320",-0.306955110798708,-0.307711950418246,3.17145978569456,0.35609636336081,0.783492667608293
"Tcas006064",-0.22848799645409,-0.228569471911352,5.87913643484788,0.356125539049924,0.783492667608293
"Tcas009908",0.469698463254471,0.479016662244639,0.733599974551107,0.356147287457653,0.783492667608293
"Tcas011053",0.682451593290493,0.690177518377508,1.16555741163759,0.356289966816611,0.783634019025221
"Tcas005664",-0.870538641645147,-0.873944042167869,2.43008322061581,0.356370693543312,0.783639077879572
"Tcas008255",-0.229409366788373,-0.229466457855288,6.5151728028708,0.356450534056985,0.783642186204048
"Tcas001832",-0.228929843581817,-0.228955959673724,7.61378946092791,0.35653914221248,0.783664564229454
"Tcas008583",0.229572413879158,0.229653257925875,5.8731006362239,0.356688255457946,0.783819891914624
"Tcas006907",-0.384735739862606,-0.385549706070566,3.41714406505355,0.356797719994994,0.783888042697885
"Tcas000619",0.231265448808423,0.231305459699926,6.89526324004763,0.356955117468548,0.783909478418804
"Tcas002724",0.253945393881136,0.254147360922872,4.64402192603257,0.35698552791365,0.783909478418804
"Tcas005229",-0.255899907761327,-0.255973289189114,6.20311031486345,0.357100030267386,0.783909478418804
"Tcas009783",0.2295111273094,0.229690089580291,4.83137856500237,0.357121291609527,0.783909478418804
"Tcas010719",0.227029302929477,0.227233542997121,4.58345761883357,0.357382440967288,0.784139494581865
"Tcas009914",-0.398453029343518,-0.40023860149164,2.41084915258282,0.357383032258388,0.784139494581865
"Tcas005115",0.279249861969923,0.281012835746151,1.80109686137046,0.357558984111243,0.784161466546321
"Tcas006548",0.230667948245721,0.230762360755939,5.67532079332677,0.357593424943832,0.784161466546321
"Tcas004852",1.69301973907235,1.69329212611359,7.11618133551165,0.357628483091632,0.784161466546321
"Tcas000001",0.288935380689865,0.289385611109492,3.8112506786861,0.357822457595269,0.78441465473715
"Tcas005058",-0.987869768423593,-0.987902103069616,9.19142504360997,0.357998925945265,0.7846156134939
"Tcas005367",0.420338639774418,0.423310583680416,1.67180264895552,0.358107706042617,0.7846156134939
"Tcas001895",0.23059680960351,0.230770127991384,4.73096011130656,0.358169045297789,0.7846156134939
"Tcas007223",0.22949973412202,0.229541000157828,6.89028037985582,0.358228225456282,0.7846156134939
"Tcas010361",-0.226719992684089,-0.226899722740048,4.80728014687399,0.358464619259269,0.784849668112691
"Tcas000726",-0.239762016895753,-0.239768431375322,9.82156398794936,0.35849218227245,0.784849668112691
"Tcas001421",-0.948495489567916,-0.949020633168678,5.05166811789584,0.358623397599607,0.784964948261835
"Tcas002898",-0.24010345122715,-0.240223378441939,5.51095039916098,0.358813365206471,0.785033450692646
"Tcas008402",0.467731620688511,0.468525037651086,3.62609700630822,0.358865580456651,0.785033450692646
"Tcas006402",-0.267666908683482,-0.268200510246233,3.35035203264369,0.358890392590473,0.785033450692646
"Tcas008352",-0.231932065899122,-0.231955707179103,7.68549626059367,0.359003454585583,0.785108889958228
"Tcas003925",-0.231891622556576,-0.232267868971267,3.75815169784773,0.359223995062608,0.785198180228987
"Tcas011811",-0.22683633784703,-0.226894559078892,6.4686993675951,0.359358837258021,0.785198180228987
"Tcas009333",-0.229105239003367,-0.22923963592141,5.19616355915314,0.359446031011403,0.785198180228987
"Tcas003185",-0.232160190155796,-0.232410477328734,4.49861481333337,0.359458385914043,0.785198180228987
"Tcas005555",0.227116562675712,0.22729406083607,4.87757005212168,0.359581194256934,0.785198180228987
"Tcas007691",-0.883402695701337,-0.889876268882034,1.93592873372148,0.359584355389175,0.785198180228987
"Tcas009562",-0.311973940726473,-0.313059882514068,2.73242167515408,0.359714479604627,0.785198180228987
"Tcas009645",0.488096744079639,0.490341151478956,2.45020022874222,0.360148434900886,0.785198180228987
"Tcas001439",0.244461582534503,0.244649361476114,4.80877211781236,0.360204430448225,0.785198180228987
"Tcas001429",-0.226279279801429,-0.226328597186523,6.43989466559873,0.360239916029832,0.785198180228987
"Tcas011644",0.240045071360803,0.240609207010083,3.190823566245,0.360258523376149,0.785198180228987
"Tcas009734",-0.283960585553381,-0.284507788011871,3.56056252561833,0.36031838407143,0.785198180228987
"Tcas000822",0.278173479984588,0.278377224777959,4.89883317548707,0.360352767552969,0.785198180228987
"Tcas010191",-0.226060709989395,-0.226223080801872,4.91245647096853,0.360358111396455,0.785198180228987
"Tcas009474",-0.464760245293868,-0.464892726780944,6.03780143048368,0.360361589958552,0.785198180228987
"Tcas005263",0.417009069467575,0.417089359545918,6.364915173911,0.360488261135099,0.785198180228987
"Tcas011837",0.415230198139568,0.41532260699993,6.35727234900059,0.360513171213651,0.785198180228987
"Tcas006711",0.247058901779029,0.247417917790099,3.9723806002041,0.360884519335088,0.785198180228987
"Tcas004870",-0.508789125016468,-0.511368795967346,2.21339992242252,0.360912608514466,0.785198180228987
"Tcas010162",-0.226894074450472,-0.227057829442957,4.86296648731756,0.361018428211208,0.785198180228987
"Tcas001833",0.617179847116518,0.626590482853128,0.680343053207719,0.361036082967647,0.785198180228987
"Tcas001062",0.26271961011629,0.262728418042277,9.06349270819246,0.361057126252,0.785198180228987
"Tcas006059",0.227914480725759,0.228008211439426,5.82935491327314,0.361123188336649,0.785198180228987
"Tcas010158",-0.255124307203859,-0.255671160194281,3.34404785308315,0.361145029767978,0.785198180228987
"Tcas006446",-0.494756064723033,-0.497142044135214,2.18662786204702,0.361176154399017,0.785198180228987
"Tcas002899",0.258648501775904,0.259504056881574,2.78796427445708,0.361241753180783,0.785198180228987
"Tcas007098",-0.23768352714814,-0.23773905951889,6.43497836794664,0.361270646564923,0.785198180228987
"Tcas009768",0.443607205889614,0.44638043145428,1.95101960691753,0.361352498075095,0.785198180228987
"Tcas005796",0.225607182455025,0.225707334200372,5.54195406451923,0.361378240584129,0.785198180228987
"Tcas000088",-0.692007869216182,-0.692097912834522,7.31920634801039,0.36140176449891,0.785198180228987
"Tcas009302",0.288712017257864,0.288741631981808,7.97101175006151,0.361580644471729,0.785305773483773
"Tcas009345",-0.22805915246129,-0.228075138776085,8.24942267479356,0.361641377716397,0.785305773483773
"Tcas000371",-0.805463566197825,-0.809776423103147,2.10242348261108,0.361702804859606,0.785305773483773
"Tcas011223",-0.470851743299752,-0.470971214483265,6.2823284697563,0.361765660062631,0.785305773483773
"Tcas002416",0.272633700123609,0.27267967326261,6.99318626015707,0.361950170389915,0.785385518824638
"Tcas010325",-0.85920853846819,-0.859333015050276,7.23578505369593,0.362037480981417,0.785385518824638
"Tcas011187",-0.225318644592898,-0.225430204037669,5.42252741887717,0.362078114662962,0.785385518824638
"Tcas004437",-0.614042322875925,-0.61979958073381,1.39293501725883,0.362116801964082,0.785385518824638
"Tcas006754",-0.601649054842042,-0.603688800445752,2.70468113729329,0.362268643902437,0.785390060524
"Tcas010316",0.39591793819198,0.395976043210437,7.17395759231895,0.362289826233723,0.785390060524
"Tcas003711",0.458719687590608,0.460471058058459,2.47581207153658,0.362358927124341,0.785390060524
"Tcas004869",-0.84378421299443,-0.846123381686388,2.92672151137451,0.362509299010754,0.785390060524
"Tcas009835",-0.28051956747679,-0.28059787683711,6.41326197099481,0.362520389159671,0.785390060524
"Tcas003534",0.249809850744131,0.250248396787549,3.51988727272297,0.362590507325582,0.785390060524
"Tcas004080",0.446102467386625,0.446376369509749,4.78035912387958,0.362760661086187,0.785477765513639
"Tcas011438",-0.982150194324333,-0.982431384847743,6.10788212291907,0.362789747253713,0.785477765513639
"Tcas003266",-0.230139554475808,-0.230266275714394,5.45728678467651,0.362920696311681,0.785477765513639
"Tcas011276",-0.278729718170743,-0.278877380691446,5.2826186799251,0.362982171776456,0.785477765513639
